CÓDIGO DE LA SERIE,D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
DIC 2012,-,-,-,-,0.549,-,-,-,-,-,3.023,3.180,0.806,4.450,0.549,4.000,6.000,5.0000,8.000,0.169,0.365,0.471,0.624,0.806,1.176,1.620,2.068,2.216,2.281,2013-Ene-03,2013-Ene-19,2013-Ene-03,2013-Ene-04,3.023,-,-,-
ENE 2013,-,-,-,-,0.575,-,-,-,-,-,3.216,3.240,0.992,3.992,0.575,4.000,6.000,5.0000,7.750,0.287,0.531,0.662,0.818,0.992,1.340,1.765,2.188,2.334,2.398,2013-Feb-02,2013-Feb-21,2013-Feb-02,2013-Feb-04,3.216,-,-,-
FEB 2013,-,-,-,-,0.594,-,-,-,-,-,3.219,3.170,1.083,3.667,0.594,4.000,6.000,5.0000,7.750,0.310,0.580,0.728,0.898,1.083,1.439,1.864,2.286,2.423,2.469,2013-Mar-02,2013-Mar-22,2013-Mar-02,2013-Mar-12,3.219,-,-,-
MAR 2013,-,-,-,-,0.545,-,-,-,-,-,3.415,3.180,0.915,3.510,0.545,4.000,6.000,5.0000,8.750,0.246,0.461,0.582,0.736,0.915,1.274,1.716,2.162,2.317,2.387,2013-Abr-02,2013-Abr-18,2013-Abr-02,2013-Abr-02,3.415,-,-,-
ABR 2013,-,-,-,-,0.528,-,-,-,-,-,3.378,3.190,0.822,3.338,0.528,4.000,6.000,5.0000,8.750,0.229,0.426,0.524,0.659,0.822,1.152,1.574,2.016,2.177,2.251,2013-May-04,2013-May-21,2013-May-04,2013-May-08,3.378,-,-,-
MAY 2013,-,-,-,-,0.484,-,-,-,-,-,3.331,3.130,0.827,3.087,0.484,4.000,6.000,5.0000,8.750,0.207,0.388,0.501,0.653,0.827,1.174,1.616,2.070,2.239,2.321,2013-Jun-04,2013-Jun-20,2013-Jun-04,2013-Jun-05,3.331,-,-,-
JUN 2013,-,-,-,-,0.507,-,-,-,-,-,3.363,3.090,1.122,2.974,0.507,4.000,6.000,5.0000,8.750,0.291,0.550,0.725,0.923,1.122,1.470,1.883,2.294,2.428,2.465,2013-Jul-02,2013-Jul-18,2013-Jul-02,2013-Jul-04,3.363,-,-,-
JUL 2013,-,-,-,-,0.525,-,-,-,-,-,3.438,2.990,1.139,2.943,0.526,4.000,6.000,5.0000,8.500,0.302,0.544,0.708,0.919,1.139,1.514,1.947,2.358,2.475,2.491,2013-Ago-02,2013-Ago-21,2013-Ago-02,2013-Ago-05,3.438,-,-,-
AGO 2013,-,-,-,-,0.542,-,-,-,-,-,3.474,2.970,1.291,2.910,0.542,4.000,6.000,5.0000,8.500,0.326,0.603,0.807,1.052,1.291,1.680,2.115,2.520,2.630,2.630,2013-Sep-03,2013-Sep-19,2013-Sep-03,2013-Sep-05,3.474,-,-,-
SEP 2013,-,-,-,-,0.543,-,-,-,-,-,3.467,3.000,1.375,2.816,0.543,4.000,6.000,5.0000,8.500,0.318,0.614,0.855,1.124,1.375,1.782,2.221,2.625,2.737,2.739,2013-Oct-02,2013-Oct-18,2013-Oct-02,2013-Oct-05,3.467,-,-,-
OCT 2013,-,-,-,-,0.541,-,-,-,-,-,3.252,3.050,1.251,2.741,0.541,4.000,6.000,5.0000,8.500,0.317,0.567,0.768,1.011,1.251,1.657,2.111,2.542,2.679,2.715,2013-Nov-05,2013-Nov-20,2013-Nov-05,2013-Nov-05,3.252,-,-,-
NOV 2013,-,-,-,-,0.506,-,-,-,-,-,3.393,3.040,1.087,2.711,0.506,4.000,6.000,5.0000,8.500,0.256,0.460,0.629,0.852,1.087,1.514,2.003,2.462,2.616,2.667,2013-Dic-03,2013-Dic-19,2013-Dic-03,2013-Dic-03,3.393,-,-,-
DIC 2013,-,-,-,-,0.543,-,-,-,-,-,3.287,3.060,1.156,2.603,0.543,4.000,6.000,5.0000,8.500,0.297,0.495,0.673,0.911,1.156,1.583,2.069,2.512,2.651,2.668,2014-Ene-03,2014-Ene-18,2014-Ene-03,2014-Ene-03,3.287,-,-,-
ENE 2014,-,-,-,-,0.562,-,-,-,-,-,3.274,3.010,1.172,2.427,0.562,4.000,6.000,5.0000,8.250,0.305,0.511,0.694,0.932,1.172,1.591,2.066,2.507,2.651,2.684,2014-Feb-04,2014-Feb-20,2014-Feb-04,2014-Feb-06,3.274,-,-,-
FEB 2014,-,-,-,-,0.549,-,-,-,-,-,3.199,3.010,1.013,2.222,0.549,4.000,6.000,5.0000,8.250,0.265,0.446,0.593,0.798,1.013,1.416,1.887,2.335,2.490,2.538,2014-Mar-04,2014-Mar-20,2014-Mar-04,2014-Mar-10,3.199,-,-,-
MAR 2014,-,-,-,-,0.577,-,-,-,-,-,3.177,2.950,0.998,2.067,0.577,4.000,6.000,5.0000,8.250,0.303,0.482,0.617,0.802,0.998,1.374,1.832,2.283,2.445,2.501,2014-Abr-02,2014-Abr-22,2014-Abr-02,2014-Abr-10,3.177,-,-,-
ABR 2014,-,-,-,-,0.604,-,-,-,-,-,3.181,2.900,0.957,1.888,0.604,4.000,6.000,5.0000,8.250,0.301,0.474,0.601,0.773,0.957,1.317,1.763,2.210,2.378,2.441,2014-May-06,2014-May-21,2014-May-06,2014-May-14,3.181,-,-,-
MAY 2014,-,-,-,-,0.592,-,-,-,-,-,3.164,2.910,0.831,1.720,0.592,4.000,6.000,5.0000,8.250,0.257,0.407,0.506,0.658,0.831,1.186,1.632,2.081,2.253,2.321,2014-Jun-03,2014-Jun-19,2014-Jun-03,2014-Jun-10,3.164,-,-,-
JUN 2014,-,-,-,-,0.513,-,-,-,-,-,3.064,2.860,0.707,1.523,0.513,4.000,6.000,5.0000,8.250,0.199,0.331,0.411,0.543,0.707,1.067,1.533,2.003,2.194,2.281,2014-Jul-02,2014-Jul-18,2014-Jul-02,2014-Jul-09,3.064,-,-,-
JUL 2014,-,-,-,-,0.488,-,-,-,-,-,3.033,2.830,0.643,1.359,0.488,4.000,6.000,5.0000,8.150,0.190,0.321,0.392,0.503,0.643,0.963,1.398,1.848,2.039,2.129,2014-Ago-02,2014-Ago-21,2014-Ago-02,2014-Ago-11,3.033,-,-,-
AGO 2014,-,-,-,-,0.469,-,-,-,-,-,3.021,2.750,0.580,1.213,0.469,4.000,6.000,5.0000,8.150,0.174,0.309,0.370,0.463,0.580,0.853,1.243,1.648,1.825,1.916,2014-Sep-02,2014-Sep-18,2014-Sep-02,2014-Sep-04,3.021,-,-,-
SEP 2014,-,-,-,-,0.362,-,-,-,-,-,2.949,2.740,0.488,1.064,0.362,4.000,6.000,5.0000,8.150,0.087,0.216,0.276,0.369,0.488,0.771,1.182,1.614,1.819,1.950,2014-Oct-02,2014-Oct-18,2014-Oct-02,2014-Oct-06,2.949,-,-,-
OCT 2014,-,-,-,-,0.338,-,-,-,-,-,2.819,2.690,0.459,0.968,0.338,4.000,6.000,5.0000,8.150,0.090,0.217,0.273,0.355,0.459,0.714,1.099,1.517,1.722,1.846,2014-Nov-04,2014-Nov-20,2014-Nov-04,2014-Nov-11,2.819,-,-,-
NOV 2014,-,-,-,-,0.335,-,-,-,-,-,2.606,2.630,0.420,0.883,0.335,4.000,6.000,5.0000,8.150,0.083,0.214,0.263,0.332,0.420,0.643,1.004,1.410,1.614,1.745,2014-Dic-02,2014-Dic-18,2014-Dic-02,2014-Dic-03,2.606,-,-,-
DIC 2014,-,-,-,-,0.329,-,-,-,-,-,2.557,2.530,0.401,0.828,0.329,4.000,6.000,5.0000,8.150,0.081,0.202,0.254,0.321,0.401,0.593,0.911,1.269,1.449,1.584,2015-Ene-03,2015-Ene-21,2015-Ene-03,2015-Ene-03,2.557,-,-,-
ENE 2015,-,-,-,-,0.298,-,-,-,-,-,2.436,2.520,0.318,0.758,0.298,3.500,5.500,4.3750,8.050,0.039,0.141,0.183,0.244,0.318,0.482,0.736,1.017,1.171,1.302,2015-Feb-03,2015-Feb-19,2015-Feb-03,2015-Feb-11,2.436,-,-,-
FEB 2015,-,-,-,-,0.255,-,-,-,-,-,2.457,2.530,0.302,0.712,0.255,3.500,5.500,4.3750,8.050,0.041,0.130,0.168,0.229,0.302,0.466,0.703,0.961,1.103,1.207,2015-Mar-03,2015-Mar-19,2015-Mar-03,2015-Mar-14,2.457,-,-,-
MAR 2015,-,-,-,-,0.212,-,-,-,-,-,2.324,2.470,0.275,0.655,0.212,3.500,5.500,4.3750,8.050,0.010,0.095,0.137,0.202,0.275,0.423,0.628,0.839,0.941,1.021,2015-Abr-02,2015-Abr-18,2015-Abr-02,2015-Abr-11,2.324,-,-,-
ABR 2015,-,-,-,-,0.180,-,-,-,-,-,2.251,2.450,0.216,0.585,0.180,3.500,5.500,4.3750,8.050,-0.004,0.070,0.103,0.156,0.216,0.343,0.514,0.694,0.773,0.814,2015-May-05,2015-May-21,2015-May-05,2015-May-13,2.251,-,-,-
MAY 2015,-,-,-,-,0.165,-,-,-,-,-,2.156,2.400,0.384,0.535,0.165,3.500,5.500,4.3750,8.050,-0.002,0.103,0.174,0.272,0.384,0.615,0.898,1.164,1.271,1.321,2015-Jun-02,2015-Jun-18,2015-Jun-02,2015-Jun-10,2.156,-,-,-
JUN 2015,-,-,-,-,0.163,-,-,-,-,-,2.161,2.330,0.521,0.555,0.163,3.500,5.500,4.3750,8.050,0.017,0.137,0.235,0.369,0.521,0.813,1.157,1.478,1.597,1.634,2015-Jul-03,2015-Jul-18,2015-Jul-03,2015-Jul-13,2.161,-,-,-
JUL 2015,-,-,-,-,0.167,-,-,-,-,-,2.152,2.250,0.463,0.573,0.167,3.500,5.500,4.3750,8.050,-0.007,0.111,0.195,0.319,0.463,0.755,1.120,1.478,1.626,1.672,2015-Ago-04,2015-Ago-20,2015-Ago-04,2015-Ago-05,2.152,-,-,-
AGO 2015,-,-,-,-,0.161,-,-,-,-,-,2.182,2.260,0.395,0.579,0.161,3.500,5.500,4.3750,8.050,-0.028,0.088,0.165,0.272,0.395,0.656,0.996,1.334,1.475,1.518,2015-Sep-02,2015-Sep-19,2015-Sep-02,2015-Sep-03,2.182,-,-,-
SEP 2015,-,-,-,-,0.154,-,-,-,-,-,2.117,2.280,0.390,0.641,0.154,3.500,5.500,4.3750,8.050,-0.042,0.073,0.149,0.261,0.390,0.664,1.024,1.391,1.543,1.586,2015-Oct-02,2015-Oct-20,2015-Oct-02,2015-Oct-08,2.117,-,-,-
OCT 2015,-,-,-,-,0.128,-,-,-,-,-,2.127,2.360,0.315,0.665,0.128,3.500,5.500,4.3750,8.050,-0.084,0.023,0.090,0.194,0.315,0.579,0.930,1.302,1.464,1.512,2015-Nov-03,2015-Nov-19,2015-Nov-03,2015-Nov-06,2.127,-,-,-
NOV 2015,-,-,-,-,0.079,-,-,-,-,-,2.132,2.320,0.231,0.654,0.079,3.500,5.500,4.3750,8.050,-0.168,-0.070,-0.010,0.100,0.231,0.516,0.900,1.302,1.482,1.548,2015-Dic-02,2015-Dic-18,2015-Dic-02,2015-Dic-03,2.132,-,-,-
DIC 2015,-,-,-,-,0.059,-,-,-,-,-,2.054,2.320,0.266,0.597,0.059,3.500,5.500,4.3750,8.050,-0.173,-0.057,0.014,0.131,0.266,0.546,0.925,1.324,1.495,1.536,2016-Ene-05,2016-Ene-20,2016-Ene-05,2016-Ene-05,2.054,-,-,-
ENE 2016,-,-,-,-,0.042,-,-,-,-,-,2.014,2.270,0.202,0.545,0.042,3.000,5.000,3.7500,8.050,-0.215,-0.097,-0.033,0.075,0.202,0.471,0.836,1.234,1.405,1.452,2016-Feb-02,2016-Feb-18,2016-Feb-02,2016-Feb-05,2.014,-,-,-
FEB 2016,-,-,-,-,-0.008,-,-,-,-,-,2.007,2.230,0.047,0.525,-0.008,3.000,5.000,3.7500,8.050,-0.282,-0.174,-0.131,-0.052,0.047,0.277,0.602,0.936,1.070,1.114,2016-Mar-02,2016-Mar-18,2016-Mar-02,2016-Mar-02,2.007,-,-,-
MAR 2016,-,-,-,-,-0.012,-,-,-,-,-,1.919,2.200,0.025,0.455,-0.012,3.000,5.000,3.7500,8.050,-0.280,-0.168,-0.132,-0.064,0.025,0.243,0.575,0.928,1.063,1.102,2016-Abr-02,2016-Abr-20,2016-Abr-02,2016-Abr-09,1.919,-,-,-
ABR 2016,-,-,-,-,-0.010,-,-,-,-,-,2.030,2.090,0.024,0.423,-0.010,3.000,5.000,3.7500,8.050,-0.274,-0.154,-0.124,-0.060,0.024,0.238,0.563,0.912,1.045,1.079,2016-May-04,2016-May-20,2016-May-04,2016-May-13,2.030,-,-,-
MAY 2016,-,-,-,-,-0.013,-,-,-,-,-,1.890,2.100,0.020,0.388,-0.013,3.000,5.000,3.7500,8.050,-0.277,-0.151,-0.121,-0.062,0.020,0.231,0.562,0.927,1.074,1.116,2016-Jun-02,2016-Jun-18,2016-Jun-02,2016-Jun-07,1.890,-,-,-
JUN 2016,-,-,-,-,-0.028,-,-,-,-,-,1.970,2.030,-0.040,0.359,-0.028,3.000,5.000,3.7500,8.050,-0.294,-0.181,-0.163,-0.115,-0.040,0.157,0.470,0.806,0.936,0.964,2016-Jul-02,2016-Jul-20,2016-Jul-02,2016-Jul-07,1.970,-,-,-
JUL 2016,-,-,-,-,-0.056,-,-,-,-,-,2.007,2.000,-0.140,0.306,-0.056,3.000,5.000,3.7500,8.000,-0.339,-0.227,-0.222,-0.194,-0.140,0.027,0.316,0.635,0.756,0.785,2016-Ago-03,2016-Ago-19,2016-Ago-03,2016-Ago-03,2.007,-,-,-
AGO 2016,-,-,-,-,-0.048,-,-,-,-,-,1.957,1.960,-0.133,0.224,-0.048,3.000,5.000,3.7500,8.000,-0.328,-0.212,-0.205,-0.181,-0.133,0.016,0.287,0.594,0.716,0.744,2016-Sep-02,2016-Sep-20,2016-Sep-02,2016-Sep-10,1.957,-,-,-
SEP 2016,-,-,-,-,-0.057,-,-,-,-,-,1.903,1.960,-0.131,0.165,-0.057,3.000,5.000,3.7500,8.000,-0.332,-0.225,-0.214,-0.184,-0.131,0.027,0.310,0.632,0.764,0.804,2016-Oct-04,2016-Oct-20,2016-Oct-04,2016-Oct-05,1.903,-,-,-
OCT 2016,-,-,-,-,-0.069,-,-,-,-,-,1.921,1.980,-0.065,0.110,-0.069,3.000,5.000,3.7500,8.000,-0.313,-0.195,-0.171,-0.129,-0.065,0.109,0.406,0.740,0.873,0.914,2016-Nov-03,2016-Nov-18,2016-Nov-03,2016-Nov-16,1.921,-,-,-
NOV 2016,-,-,-,-,-0.074,-,-,-,-,-,1.936,1.900,0.083,0.105,-0.074,3.000,5.000,3.7500,8.000,-0.292,-0.146,-0.085,-0.009,0.083,0.300,0.618,0.953,1.086,1.133,2016-Dic-02,2016-Dic-20,2016-Dic-02,2016-Dic-13,1.936,-,-,-
DIC 2016,-,-,-,-,-0.080,-,-,-,-,-,1.874,1.910,0.118,0.078,-0.080,3.000,5.000,3.7500,8.000,-0.296,-0.156,-0.088,0.004,0.118,0.374,0.732,1.097,1.244,1.302,2017-Ene-03,2017-Ene-19,2017-Ene-03,2017-Ene-11,1.874,-,-,-
ENE 2017,-,-,-,-,-0.095,-,-,-,-,-,1.928,1.880,0.122,0.087,-0.095,3.000,5.000,3.7500,8.000,-0.311,-0.165,-0.087,0.009,0.122,0.371,0.733,1.113,1.272,1.349,2017-Feb-02,2017-Feb-18,2017-Feb-02,2017-Feb-04,1.928,-,-,-
FEB 2017,-,-,-,-,-0.106,-,-,-,-,-,1.881,1.870,0.146,0.136,-0.106,3.000,5.000,3.7500,8.000,-0.296,-0.147,-0.067,0.031,0.146,0.400,0.765,1.157,1.326,1.411,2017-Mar-02,2017-Mar-18,2017-Mar-02,2017-Mar-02,1.881,-,-,-
MAR 2017,-,-,-,-,-0.110,-,-,-,-,-,1.879,1.890,0.232,0.179,-0.110,3.000,5.000,3.7500,8.000,-0.285,-0.110,-0.005,0.109,0.232,0.479,0.823,1.196,1.357,1.436,2017-Abr-04,2017-Abr-20,2017-Abr-04,2017-Abr-07,1.879,-,-,-
ABR 2017,-,-,-,-,-0.119,-,-,-,-,-,1.906,1.880,0.163,0.215,-0.119,3.000,5.000,3.7500,8.000,-0.304,-0.148,-0.057,0.047,0.163,0.403,0.743,1.110,1.265,1.342,2017-May-04,2017-May-19,2017-May-04,2017-May-11,1.906,-,-,-
MAY 2017,-,-,-,-,-0.127,-,-,-,-,-,1.947,1.900,0.208,0.205,-0.127,3.000,5.000,3.7500,8.000,-0.310,-0.142,-0.035,0.083,0.208,0.462,0.817,1.205,1.375,1.464,2017-Jun-02,2017-Jun-20,2017-Jun-02,2017-Jun-09,1.947,-,-,-
JUN 2017,-,-,-,-,-0.149,-,-,-,-,-,1.913,1.900,0.160,0.187,-0.149,3.000,5.000,3.7500,8.000,-0.314,-0.173,-0.076,0.037,0.160,0.410,0.769,1.164,1.341,1.435,2017-Jul-04,2017-Jul-20,2017-Jul-04,2017-Jul-12,1.913,-,-,-
JUL 2017,-,-,-,-,-0.154,-,-,-,-,-,1.929,1.910,0.287,0.183,-0.154,3.000,5.000,3.7500,8.000,-0.305,-0.138,-0.006,0.139,0.287,0.567,0.936,1.329,1.503,1.596,2017-Ago-02,2017-Ago-19,2017-Ago-02,2017-Ago-18,1.929,-,-,-
AGO 2017,-,-,-,-,-0.156,-,-,-,-,-,1.953,1.910,0.208,0.142,-0.156,3.000,5.000,3.7500,8.000,-0.316,-0.170,-0.059,0.070,0.208,0.479,0.845,1.242,1.417,1.512,2017-Sep-02,2017-Sep-20,2017-Sep-02,2017-Sep-13,1.953,-,-,-
SEP 2017,-,-,-,-,-0.168,-,-,-,-,-,1.873,2.000,0.198,0.104,-0.168,3.000,5.000,3.7500,8.000,-0.318,-0.182,-0.070,0.060,0.198,0.472,0.846,1.254,1.438,1.540,2017-Oct-03,2017-Oct-19,2017-Oct-03,2017-Oct-28,1.873,-,-,-
OCT 2017,-,-,-,-,-0.180,-,-,-,-,-,1.904,1.930,0.233,0.074,-0.180,3.000,5.000,3.7500,8.000,-0.317,-0.179,-0.054,0.087,0.233,0.513,0.887,1.293,1.478,1.585,2017-Nov-03,2017-Nov-18,2017-Nov-03,2017-Nov-07,1.904,-,-,-
NOV 2017,-,-,-,-,-0.189,-,-,-,-,-,1.910,1.920,0.203,0.065,-0.189,3.000,5.000,3.7500,8.000,-0.322,-0.194,-0.073,0.063,0.203,0.471,0.834,1.235,1.422,1.533,2017-Dic-02,2017-Dic-20,2017-Dic-02,2017-Dic-15,1.910,-,-,-
DIC 2017,-,-,-,-,-0.190,-,-,-,-,-,1.902,1.930,0.237,0.073,-0.190,3.000,5.000,3.7500,8.000,-0.319,-0.178,-0.043,0.099,0.237,0.490,0.825,1.197,1.369,1.460,2018-Ene-03,2018-Ene-18,2018-Ene-03,2018-Ene-09,1.902,-,-,-
ENE 2018,-,-,-,-,-0.189,-,-,-,-,-,1.938,1.860,0.369,0.070,-0.189,3.000,5.000,3.7500,8.000,-0.312,-0.137,0.038,0.211,0.369,0.632,0.954,1.304,1.463,1.536,2018-Feb-02,2018-Feb-20,2018-Feb-02,2018-Feb-09,1.938,-,-,-
FEB 2018,-,-,-,-,-0.191,-,-,-,-,-,1.900,1.870,0.480,0.093,-0.191,3.000,5.000,3.7500,8.000,-0.309,-0.124,0.082,0.291,0.480,0.788,1.122,1.453,1.590,1.632,2018-Mar-02,2018-Mar-20,2018-Mar-02,2018-Mar-12,1.900,-,-,-
MAR 2018,-,-,-,-,-0.191,-,-,-,-,-,1.895,1.880,0.425,0.108,-0.191,3.000,5.000,3.7500,8.000,-0.314,-0.140,0.053,0.250,0.425,0.715,1.038,1.367,1.507,1.548,2018-Abr-03,2018-Abr-19,2018-Abr-03,2018-Abr-12,1.895,-,-,-
ABR 2018,-,-,-,-,-0.190,-,-,-,-,-,1.905,1.840,0.388,0.107,-0.190,3.000,5.000,3.7500,8.000,-0.316,-0.142,0.038,0.223,0.388,0.666,0.985,1.316,1.459,1.504,2018-May-04,2018-May-19,2018-May-04,2018-May-10,1.905,-,-,-
MAY 2018,-,-,-,-,-0.188,-,-,-,-,-,1.892,1.850,0.381,0.119,-0.188,3.000,5.000,3.7500,8.000,-0.303,-0.138,0.032,0.214,0.381,0.668,0.998,1.339,1.492,1.549,2018-Jun-02,2018-Jun-20,2018-Jun-02,2018-Jun-02,1.892,-,-,-
JUN 2018,-,-,-,-,-0.181,-,-,-,-,-,1.862,1.870,0.318,0.136,-0.181,3.000,5.000,3.7500,8.000,-0.296,-0.151,-0.001,0.162,0.318,0.599,0.939,1.293,1.454,1.520,2018-Jul-03,2018-Jul-19,2018-Jul-03,2018-Jul-07,1.862,-,-,-
JUL 2018,-,-,-,-,-0.180,-,-,-,-,-,1.854,1.820,0.279,0.136,-0.180,3.000,5.000,3.7500,8.000,-0.305,-0.166,-0.022,0.131,0.279,0.550,0.886,1.242,1.407,1.478,2018-Ago-02,2018-Ago-21,2018-Ago-02,2018-Ago-04,1.854,-,-,-
AGO 2018,-,-,-,-,-0.169,-,-,-,-,-,1.932,1.850,0.291,0.120,-0.169,3.000,5.000,3.7500,8.000,-0.291,-0.148,-0.006,0.145,0.291,0.561,0.897,1.252,1.416,1.487,2018-Sep-04,2018-Sep-20,2018-Sep-04,2018-Sep-13,1.932,-,-,-
SEP 2018,-,-,-,-,-0.166,-,-,-,-,-,1.891,1.820,0.337,0.134,-0.166,3.000,5.000,3.7500,8.000,-0.293,-0.135,0.021,0.184,0.337,0.610,0.945,1.299,1.463,1.530,2018-Oct-02,2018-Oct-18,2018-Oct-02,2018-Oct-11,1.891,-,-,-
OCT 2018,-,-,-,-,-0.154,-,-,-,-,-,1.932,1.820,0.397,0.189,-0.154,3.000,5.000,3.7500,8.000,-0.286,-0.107,0.065,0.238,0.397,0.677,1.008,1.352,1.506,1.560,2018-Nov-03,2018-Nov-21,2018-Nov-03,2018-Nov-12,1.932,-,-,-
NOV 2018,-,-,-,-,-0.147,-,-,-,-,-,2.009,1.800,0.333,0.218,-0.147,3.000,5.000,3.7500,8.000,-0.295,-0.129,0.023,0.182,0.333,0.607,0.940,1.290,1.447,1.502,2018-Dic-04,2018-Dic-20,2018-Dic-04,2018-Dic-12,2.009,-,-,-
DIC 2018,-,-,-,-,-0.129,-,-,-,-,-,2.037,1.850,0.254,0.217,-0.129,3.000,5.000,3.7500,8.000,-0.291,-0.150,-0.027,0.113,0.254,0.519,0.852,1.205,1.358,1.410,2019-Ene-03,2019-Ene-18,2019-Ene-03,2019-Ene-04,2.037,-,-,-
ENE 2019,-,-,-,-,-0.116,-,-,-,-,-,2.022,1.810,0.183,0.221,-0.116,3.000,5.000,3.7500,8.000,-0.289,-0.159,-0.061,0.057,0.183,0.437,0.773,1.135,1.296,1.355,2019-Feb-02,2019-Feb-20,2019-Feb-02,2019-Feb-08,2.022,2244493,17985,27
FEB 2019,-,-,-,-,-0.108,-,-,-,-,-,2.056,1.810,0.133,0.223,-0.108,3.000,5.000,3.7500,8.000,-0.291,-0.156,-0.070,0.028,0.133,0.352,0.663,1.019,1.183,1.247,2019-Mar-02,2019-Mar-20,2019-Mar-02,2019-Mar-12,2.056,2412393,19313,27
MAR 2019,-,-,-,-,-0.109,-,-,-,-,-,2.039,1.840,0.090,0.196,-0.109,3.000,5.000,3.7500,8.000,-0.300,-0.170,-0.092,-0.004,0.090,0.287,0.577,0.924,1.093,1.173,2019-Abr-02,2019-Abr-18,2019-Abr-02,2019-Abr-06,2.039,2813897,22742,29
ABR 2019,-,-,-,-,-0.112,-,-,-,-,-,2.017,1.800,0.039,0.136,-0.112,3.000,5.000,3.7500,8.000,-0.316,-0.199,-0.134,-0.051,0.039,0.233,0.521,0.869,1.039,1.119,2019-May-07,2019-May-21,2019-May-07,2019-May-10,2.017,2765255,22040,26
MAY 2019,-,-,-,-,-0.134,-,-,-,-,-,2.052,1.770,-0.023,0.066,-0.134,3.000,5.000,3.7500,8.000,-0.333,-0.232,-0.179,-0.106,-0.023,0.160,0.437,0.780,0.951,1.030,2019-Jun-04,2019-Jun-20,2019-Jun-04,2019-Jun-21,2.052,3095475,24746,29
JUN 2019,-,-,-,-,-0.190,-,-,-,-,-,2.041,1.790,-0.171,0.008,-0.190,3.000,5.000,3.7500,8.000,-0.399,-0.332,-0.301,-0.242,-0.171,-0.009,0.247,0.565,0.728,0.802,2019-Jul-02,2019-Jul-18,2019-Jul-02,2019-Jul-03,2.041,2475720,19027,28
JUL 2019,-,-,-,-,-0.283,-,-,-,-,-,1.836,1.730,-0.274,-0.070,-0.283,3.000,5.000,3.7500,8.000,-0.474,-0.420,-0.394,-0.342,-0.274,-0.123,0.121,0.427,0.591,0.668,2019-Ago-02,2019-Ago-21,2019-Ago-02,2019-Ago-06,1.836,2695156,19833,25
AGO 2019,-,-,-,-,-0.356,-,-,-,-,-,1.913,1.710,-0.460,-0.143,-0.356,3.000,5.000,3.7500,8.000,-0.536,-0.515,-0.515,-0.494,-0.460,-0.363,-0.187,0.051,0.177,0.230,2019-Sep-03,2019-Sep-19,2019-Sep-03,2019-Sep-11,1.913,1867361,15075,26
SEP 2019,-,-,-,-,-0.339,-,-,-,-,-,1.825,1.680,-0.432,-0.201,-0.339,3.000,5.000,3.7500,8.000,-0.507,-0.478,-0.479,-0.463,-0.432,-0.337,-0.157,0.086,0.206,0.250,2019-Oct-02,2019-Oct-18,2019-Oct-02,2019-Oct-09,1.825,2403047,18758,28
OCT 2019,-,-,-,-,-0.304,-,-,-,-,-,1.806,1.640,-0.322,-0.252,-0.304,3.000,5.000,3.7500,8.000,-0.464,-0.408,-0.393,-0.362,-0.322,-0.219,-0.037,0.208,0.331,0.369,2019-Nov-05,2019-Nov-20,2019-Nov-05,2019-Nov-08,1.806,2782203,21766,29
NOV 2019,-,-,-,-,-0.272,-,-,-,-,-,1.803,1.590,-0.220,-0.272,-0.272,3.000,5.000,3.7500,8.000,-0.417,-0.342,-0.314,-0.270,-0.220,-0.104,0.083,0.338,0.466,0.503,2019-Dic-03,2019-Dic-19,2019-Dic-03,2019-Dic-10,1.803,2814838,22146,27
DIC 2019,-,-,-,-,-0.261,-,-,-,-,-,1.807,1.590,-0.181,-0.264,-0.261,3.000,5.000,3.7500,8.000,-0.406,-0.322,-0.284,-0.234,-0.181,-0.065,0.120,0.371,0.500,0.533,2020-Ene-03,2020-Ene-18,2020-Ene-03,2020-Ene-10,1.807,3445407,25795,29
ENE 2020,-,-,-,-,-0.253,-,-,-,-,-,1.825,1.580,-0.186,-0.235,-0.253,3.000,5.000,3.7500,8.000,-0.401,-0.316,-0.280,-0.236,-0.186,-0.077,0.103,0.355,0.489,0.528,2020-Feb-04,2020-Feb-20,2020-Feb-04,2020-Feb-12,1.825,2418697,18268,26
FEB 2020,-,-,-,-,-0.288,-,-,-,-,-,1.816,1.520,-0.303,-0.219,-0.288,3.000,5.000,3.7500,8.000,-0.444,-0.380,-0.363,-0.336,-0.303,-0.221,-0.069,0.160,0.284,0.314,2020-Mar-03,2020-Mar-19,2020-Mar-03,2020-Mar-04,1.816,2597817,20090,28
